#{"t_start": 1637834842.1668808, "env_id": "Acrobot-v1"}
r,l,t
-78.0,79,413.678824
-71.0,72,414.084527
-77.0,78,415.296216
-93.0,94,415.789184
-74.0,75,416.178926
-63.0,64,417.694605
-76.0,77,418.104443
-70.0,71,418.485737
-71.0,72,419.649828
-80.0,81,420.067879
-78.0,79,420.518497
-62.0,63,420.852384
-62.0,63,421.971355
-80.0,81,422.391111
-62.0,63,423.1752
-71.0,72,423.542777
-69.0,70,424.695063
-70.0,71,425.10421
-62.0,63,425.4425
-72.0,73,426.606392
-70.0,71,426.970021
-97.0,98,427.473926
-71.0,72,429.052464
-63.0,64,429.380033
-63.0,64,429.70665
-70.0,71,430.072761
-88.0,89,431.364643
-106.0,107,431.924385
-107.0,108,432.482041
-70.0,71,433.630908
-85.0,86,434.464061
-94.0,95,434.949984
-111.0,112,436.402471
-70.0,71,436.843486
-63.0,64,437.170773
-218.0,219,439.103134
-83.0,84,440.905118
-70.0,71,441.348578
-84.0,85,441.842303
-93.0,94,443.138022
-69.0,70,443.503881
-86.0,87,443.959383
-81.0,82,445.185466
-72.0,73,445.564843
-62.0,63,446.28235
-70.0,71,446.670762
-63.0,64,447.932583
-70.0,71,448.375644
-71.0,72,448.821739
-75.0,76,449.301402
-76.0,77,450.660595
-71.0,72,451.038066
-77.0,78,451.830494
-70.0,71,452.983156
-95.0,96,453.470314
-63.0,64,453.799483
-74.0,75,455.031076
-70.0,71,455.411497
-62.0,63,455.740581
-90.0,91,456.219825
-75.0,76,457.46316
-82.0,83,458.347998
-62.0,63,458.684086
-86.0,87,459.933662
-62.0,63,460.258498
-71.0,72,460.632529
-92.0,93,461.115753
-73.0,74,462.282819
-91.0,92,462.753284
-64.0,65,463.539878
-103.0,104,464.859291
-69.0,70,465.219669
-71.0,72,465.595871
-85.0,86,466.831668
-92.0,93,467.318631
-71.0,72,467.718087
-73.0,74,469.316251
-71.0,72,469.685663
-70.0,71,470.052022
-71.0,72,470.425413
-63.0,64,471.560475
-71.0,72,471.936054
-64.0,65,472.267828
-85.0,86,473.495837
-94.0,95,473.985771
-62.0,63,474.70107
-94.0,95,476.001691
-75.0,76,476.39544
-79.0,80,476.809501
-62.0,63,477.136418
-85.0,86,478.397935
-71.0,72,478.769488
-74.0,75,479.15953
-90.0,91,480.803302
-76.0,77,481.201438
-63.0,64,481.535532
-81.0,82,482.748228
-70.0,71,483.11552
-72.0,73,483.491669
-63.0,64,483.818931
-74.0,75,484.991249
-70.0,71,485.727621
-88.0,89,486.19593
-62.0,63,487.345614
-70.0,71,487.706886
-83.0,84,488.137018
-76.0,77,488.531966
-92.0,93,489.797744
-63.0,64,490.184696
-77.0,78,490.967031
-62.0,63,492.082871
-71.0,72,492.454602
-70.0,71,492.828609
-88.0,89,494.143252
-63.0,64,494.476021
-109.0,110,495.04414
-75.0,76,495.442311
-70.0,71,496.596813
-70.0,71,497.376227
-63.0,64,497.706999
-76.0,77,498.887634
-86.0,87,499.334668
-71.0,72,499.706824
-88.0,89,500.946234
-71.0,72,501.31505
-73.0,74,501.69285
-78.0,79,502.536841
-70.0,71,503.685531
-71.0,72,504.051619
-87.0,88,504.500045
-72.0,73,505.717912
-63.0,64,506.047482
-63.0,64,506.382727
-71.0,72,506.752521
-63.0,64,507.87969
-74.0,75,508.814897
-71.0,72,509.217601
-63.0,64,509.552305
-63.0,64,510.703418
-70.0,71,511.078963
-70.0,71,511.453132
-72.0,73,512.608618
-99.0,100,513.115819
-77.0,78,513.899039
-75.0,76,515.076798
-71.0,72,515.451604
-71.0,72,515.830042
-71.0,72,516.230898
-63.0,64,517.383745
-81.0,82,517.808104
-63.0,64,518.141291
-64.0,65,518.478326
-81.0,82,520.096831
-71.0,72,520.466682
-70.0,71,520.828952
-92.0,93,522.088711
-88.0,89,522.541068
-62.0,63,522.868673
-87.0,88,524.107983
-71.0,72,524.475205
-62.0,63,525.343843
-92.0,93,526.626967
-63.0,64,526.986677
-71.0,72,527.36739
-63.0,64,527.698553
-61.0,62,528.827397
-71.0,72,529.202252
-82.0,83,529.633835
-70.0,71,530.430904
-73.0,74,531.607964
-71.0,72,531.980377
-86.0,87,532.431177
-70.0,71,533.747985
-62.0,63,534.141332
-63.0,64,534.538532
-62.0,63,534.917214
-147.0,148,536.859055
-91.0,92,537.32583
-183.0,184,539.122468
-70.0,71,539.485932
-92.0,93,540.780677
-70.0,71,541.141763
-63.0,64,541.466602
-80.0,81,543.031177
-72.0,73,543.403495
-62.0,63,543.720373
-65.0,66,544.057496
-73.0,74,545.224318
-79.0,80,545.635535
-74.0,75,546.016124
-237.0,238,548.410254
-79.0,80,548.815081
-70.0,71,549.957251
-74.0,75,550.343786
-71.0,72,550.712341
-89.0,90,551.960873
-86.0,87,552.408664
-64.0,65,553.146522
-90.0,91,554.413949
-72.0,73,554.785605
-63.0,64,555.11945
-70.0,71,555.486931
-63.0,64,556.604019
-63.0,64,556.93189
-87.0,88,557.385003
-62.0,63,558.553257
-62.0,63,559.233706
-63.0,64,559.563687
-82.0,83,559.987771
