#{"t_start": 1637834842.1765559, "env_id": "Acrobot-v1"}
r,l,t
-70.0,71,228.624118
-74.0,75,229.017667
-93.0,94,229.507714
-85.0,86,231.221387
-71.0,72,231.618811
-90.0,91,232.190428
-76.0,77,233.623857
-70.0,71,234.070888
-70.0,71,234.51762
-70.0,71,234.965421
-70.0,71,236.369447
-62.0,63,236.764789
-87.0,88,237.847513
-77.0,78,239.164433
-88.0,89,239.628604
-139.0,140,240.368484
-70.0,71,241.564666
-71.0,72,241.945043
-78.0,79,242.358142
-61.0,62,243.959414
-70.0,71,244.331086
-97.0,98,244.850761
-147.0,148,246.442679
-71.0,72,246.823671
-92.0,93,247.312723
-94.0,95,248.619503
-63.0,64,249.405047
-70.0,71,249.800992
-75.0,76,251.013837
-61.0,62,251.343019
-71.0,72,251.720996
-76.0,77,252.128321
-70.0,71,253.310361
-131.0,132,254.001099
-75.0,76,255.63069
-80.0,81,256.058091
-71.0,72,256.445251
-78.0,79,256.863744
-69.0,70,258.040191
-71.0,72,258.418076
-70.0,71,258.794079
-71.0,72,259.981401
-71.0,72,260.957832
-159.0,160,261.793791
-74.0,75,263.034642
-71.0,72,263.412026
-79.0,80,263.828212
-62.0,63,264.969322
-72.0,73,265.358183
-75.0,76,266.207963
-79.0,80,266.631121
-63.0,64,267.775546
-71.0,72,268.155755
-71.0,72,268.532332
-84.0,85,269.788348
-71.0,72,270.200144
-120.0,121,270.93281
-73.0,74,272.782193
-71.0,72,273.234205
-87.0,88,273.783118
-63.0,64,275.134624
-63.0,64,275.536611
-80.0,81,276.042775
-71.0,72,276.492243
-74.0,75,277.710359
-83.0,84,278.152254
-72.0,73,278.988561
-63.0,64,280.137521
-71.0,72,280.514935
-77.0,78,280.947803
-80.0,81,281.385501
-63.0,64,282.542604
-71.0,72,282.931064
-70.0,71,283.303612
-71.0,72,285.12032
-90.0,91,285.607434
-95.0,96,286.112387
-107.0,108,287.622144
-70.0,71,288.066366
-83.0,84,288.589716
-81.0,82,289.96605
-100.0,101,291.026212
-76.0,77,291.431614
-71.0,72,292.62068
-83.0,84,293.062007
-92.0,93,293.551451
-70.0,71,294.738225
-63.0,64,295.086652
-76.0,77,295.498385
-103.0,104,297.28927
-62.0,63,297.638139
-63.0,64,297.991693
-76.0,77,298.398465
-103.0,104,299.755423
-90.0,91,300.247138
-71.0,72,300.640295
-82.0,83,301.886509
-84.0,85,302.784588
-83.0,84,303.228119
-62.0,63,304.377369
-69.0,70,304.74583
-88.0,89,305.215814
-85.0,86,306.491085
-72.0,73,306.882896
-95.0,96,307.383068
-70.0,71,308.199648
-89.0,90,309.549965
-70.0,71,309.927004
-167.0,168,311.621927
-81.0,82,312.056355
-71.0,72,312.433492
-62.0,63,313.573751
-85.0,86,314.472247
-83.0,84,314.915659
-62.0,63,316.067934
-92.0,93,316.54757
-71.0,72,316.922
-70.0,71,317.287797
-71.0,72,318.514898
-75.0,76,318.915318
-88.0,89,319.916089
-75.0,76,321.138085
-62.0,63,321.468933
-71.0,72,321.846772
-82.0,83,323.099418
-70.0,71,323.470118
-86.0,87,323.924652
-93.0,94,324.416481
-115.0,116,326.410622
-86.0,87,326.859758
-75.0,76,328.072938
-62.0,63,328.401472
-82.0,83,328.83715
-74.0,75,329.251118
-62.0,63,330.423192
-81.0,82,331.272992
-70.0,71,331.658829
-76.0,77,332.866267
-70.0,71,333.228519
-89.0,90,333.693492
-62.0,63,334.019471
-95.0,96,335.326207
-62.0,63,335.650675
-99.0,100,336.641694
-63.0,64,337.779965
-81.0,82,338.201977
-71.0,72,338.575823
-87.0,88,339.857427
-62.0,63,340.223775
-92.0,93,340.701957
-95.0,96,342.008505
-71.0,72,342.851143
-74.0,75,343.233472
-63.0,64,343.564929
-64.0,65,344.708485
-78.0,79,345.120156
-81.0,82,345.552121
-71.0,72,346.741677
-86.0,87,347.194484
-66.0,67,347.539998
-71.0,72,349.316151
-63.0,64,349.647188
-75.0,76,350.041146
-72.0,73,350.425116
-75.0,76,351.693759
-74.0,75,352.081474
-74.0,75,352.481492
-81.0,82,353.7157
-104.0,105,354.755606
-89.0,90,355.222209
-61.0,62,356.351352
-76.0,77,356.75449
-74.0,75,357.146572
-89.0,90,358.449205
-64.0,65,358.799186
-83.0,84,359.246691
-87.0,88,360.144534
-87.0,88,361.415457
-91.0,92,361.915935
-70.0,71,362.282869
-76.0,77,363.487606
-90.0,91,363.957492
-71.0,72,364.331286
-101.0,102,366.091794
-98.0,99,366.602701
-70.0,71,366.968842
-83.0,84,368.208661
-72.0,73,368.584254
-63.0,64,368.911856
-71.0,72,370.092504
-62.0,63,370.419271
-71.0,72,371.328676
-71.0,72,371.741649
-85.0,86,372.985866
-87.0,88,373.442687
-86.0,87,373.895504
-88.0,89,375.154346
-79.0,80,375.569189
-71.0,72,375.95782
-63.0,64,377.551318
-70.0,71,377.984547
-71.0,72,378.356569
-63.0,64,378.686273
-70.0,71,379.853624
-70.0,71,380.225387
-88.0,89,380.683771
-62.0,63,381.807083
-86.0,87,382.252739
-70.0,71,383.135397
-62.0,63,383.456228
-69.0,70,384.621054
-79.0,80,385.036624
-70.0,71,385.412193
-69.0,70,386.610641
-63.0,64,386.98166
-62.0,63,387.310361
-64.0,65,387.648847
-98.0,99,389.424146
-70.0,71,389.794726
-80.0,81,390.222285
-88.0,89,391.512968
-70.0,71,391.886083
-72.0,73,392.268745
-69.0,70,392.635531
-87.0,88,393.951591
-71.0,72,394.752719
-70.0,71,395.184299
-102.0,103,396.770452
-71.0,72,397.222133
-63.0,64,397.623537
-70.0,71,398.955416
-76.0,77,399.354424
-95.0,96,399.844832
-82.0,83,401.472665
-72.0,73,401.849317
-75.0,76,402.240308
-87.0,88,402.692538
-72.0,73,403.854202
-77.0,78,404.254373
-83.0,84,404.714067
-77.0,78,405.917786
-93.0,94,406.779168
-70.0,71,407.143932
-73.0,74,408.315538
-76.0,77,408.714161
-75.0,76,409.132338
-75.0,76,410.316424
-62.0,63,410.644524
-110.0,111,411.63873
-84.0,85,412.868419
-70.0,71,413.233462
-87.0,88,413.681412
-88.0,89,414.979599
-63.0,64,415.316597
-72.0,73,415.697716
-63.0,64,416.030406
-99.0,100,417.735967
-71.0,72,418.117844
-84.0,85,418.573917
-68.0,69,419.718345
-79.0,80,420.133726
-88.0,89,420.639851
-87.0,88,421.89134
-80.0,81,422.310115
-81.0,82,423.19208
-88.0,89,424.441034
-71.0,72,424.813401
-71.0,72,425.236511
-69.0,70,425.596245
-88.0,89,426.846267
-82.0,83,427.270054
-69.0,70,427.628594
-62.0,63,429.162519
-88.0,89,429.615995
-87.0,88,430.070387
-80.0,81,431.320477
-214.0,215,432.438727
-93.0,94,433.704164
-80.0,81,434.511964
-86.0,87,434.957018
-62.0,63,436.121425
-71.0,72,436.555218
-71.0,72,436.974111
-71.0,72,438.147084
-71.0,72,438.518026
-85.0,86,438.961041
-120.0,121,440.965652
-70.0,71,441.409427
-77.0,78,441.854928
-75.0,76,443.057574
-62.0,63,443.389309
-99.0,100,443.91075
-82.0,83,444.340979
-102.0,103,446.065312
-143.0,144,446.857765
-70.0,71,448.175137
-71.0,72,448.622041
-63.0,64,449.023418
-71.0,72,450.403404
-71.0,72,450.780407
-71.0,72,451.153954
-93.0,94,452.028119
-63.0,64,453.143869
-85.0,86,453.582309
-62.0,63,453.908538
-133.0,134,455.455179
-70.0,71,455.8292
-71.0,72,456.206786
-71.0,72,457.42666
-62.0,63,458.204167
-62.0,63,458.543159
-71.0,72,458.922347
-63.0,64,460.04863
-64.0,65,460.389792
-64.0,65,460.72368
-63.0,64,461.055771
-74.0,75,462.227605
-79.0,80,462.637396
-71.0,72,463.460651
-149.0,150,465.017306
-70.0,71,465.390013
-72.0,73,465.764059
-63.0,64,466.886459
-63.0,64,467.223364
-82.0,83,467.679463
-73.0,74,469.274659
-71.0,72,469.646582
-81.0,82,470.072731
-71.0,72,470.443126
-87.0,88,471.705732
-70.0,71,472.071299
-70.0,71,472.435977
-93.0,94,473.701836
-93.0,94,474.57584
-75.0,76,474.982106
-70.0,71,476.148398
-71.0,72,476.519669
-192.0,193,478.339515
-63.0,64,478.668922
-82.0,83,479.100492
-82.0,83,480.701499
-71.0,72,481.074601
-70.0,71,481.444988
-89.0,90,482.700129
-84.0,85,483.138321
-78.0,79,483.543955
-62.0,63,483.868596
-61.0,62,484.973301
-63.0,64,485.673385
-70.0,71,486.044986
-72.0,73,486.437648
-71.0,72,487.616896
-62.0,63,487.940765
-79.0,80,488.350908
-70.0,71,489.503144
-63.0,64,489.831273
-70.0,71,490.253654
-109.0,110,491.992348
-70.0,71,492.356274
-70.0,71,492.728686
-90.0,91,493.211079
-81.0,82,494.483502
-62.0,63,494.80929
-78.0,79,495.217127
-70.0,71,496.379436
-78.0,79,497.196441
-63.0,64,497.528049
-70.0,71,497.894148
-63.0,64,499.008309
-72.0,73,499.382169
-71.0,72,499.754489
-74.0,75,500.922334
-71.0,72,501.29114
-82.0,83,501.71555
-75.0,76,502.543498
-86.0,87,503.77416
-82.0,83,504.196403
-63.0,64,504.522642
-62.0,63,505.686869
-82.0,83,506.117476
-75.0,76,506.514008
-87.0,88,507.756514
-70.0,71,508.665825
-110.0,111,509.28265
-99.0,100,510.622031
-62.0,63,510.954067
-71.0,72,511.334512
-71.0,72,511.702789
-70.0,71,512.849164
-84.0,85,513.280672
-70.0,71,514.028857
-70.0,71,515.180452
-62.0,63,515.513763
-62.0,63,515.84811
-88.0,89,516.338956
-72.0,73,517.531029
-72.0,73,517.908079
-86.0,87,518.359925
-99.0,100,520.073421
-70.0,71,520.438335
-71.0,72,520.805339
-63.0,64,521.916024
-70.0,71,522.278764
-63.0,64,522.605616
-71.0,72,522.977215
-63.0,64,524.09446
-76.0,77,524.48792
-63.0,64,525.361367
-70.0,71,525.728284
-70.0,71,526.915483
-62.0,63,527.260422
-71.0,72,527.633436
-62.0,63,528.767574
-73.0,74,529.152409
-77.0,78,529.557108
-63.0,64,529.889609
-71.0,72,531.486228
-62.0,63,531.81223
-71.0,72,532.184781
-71.0,72,532.557391
-61.0,62,533.847503
-63.0,64,534.245824
-84.0,85,534.770838
-63.0,64,535.918733
-73.0,74,536.296917
-62.0,63,537.001004
-71.0,72,537.36664
-63.0,64,538.545207
-63.0,64,538.873119
-71.0,72,539.243553
-78.0,79,539.647265
-62.0,63,540.787681
-63.0,64,541.113731
-71.0,72,541.480014
-94.0,95,543.115921
-71.0,72,543.481662
-71.0,72,543.847772
-82.0,83,544.271362
-69.0,70,545.418335
-70.0,71,545.777748
-85.0,86,546.214801
-70.0,71,547.366734
-63.0,64,548.086631
-155.0,156,549.663172
-63.0,64,549.984796
-82.0,83,550.414446
-94.0,95,550.898664
-64.0,65,552.01952
-63.0,64,552.349459
-63.0,64,553.082292
-63.0,64,553.413861
-70.0,71,554.575721
-72.0,73,554.950261
-84.0,85,555.393097
-76.0,77,556.575634
-62.0,63,556.898608
-82.0,83,557.323112
-90.0,91,558.637002
-88.0,89,559.454601
-63.0,64,559.779713
-62.0,63,560.103966
