#{"t_start": 1637834842.1622806, "env_id": "Acrobot-v1"}
r,l,t
-77.0,78,185.822513
-69.0,70,186.201597
-75.0,76,186.594399
-73.0,74,187.791
-71.0,72,188.167378
-74.0,75,188.555741
-73.0,74,190.553806
-77.0,78,191.085459
-226.0,227,193.448051
-82.0,83,193.894472
-69.0,70,194.260716
-76.0,77,195.504412
-70.0,71,196.36487
-323.0,324,198.888578
-91.0,92,200.196161
-84.0,85,200.650169
-71.0,72,201.024699
-83.0,84,202.029479
-70.0,71,203.201199
-79.0,80,203.615423
-63.0,64,203.949014
-71.0,72,205.134503
-87.0,88,205.595328
-79.0,80,206.006261
-190.0,191,208.33694
-72.0,73,208.71765
-62.0,63,209.871719
-71.0,72,210.249693
-80.0,81,210.677287
-64.0,65,211.01642
-103.0,104,212.364175
-63.0,64,212.69776
-72.0,73,213.50332
-70.0,71,214.677122
-81.0,82,215.107883
-71.0,72,215.496442
-75.0,76,215.893508
-70.0,71,217.125843
-69.0,70,217.493332
-81.0,82,217.922462
-73.0,74,219.549273
-89.0,90,220.014909
-76.0,77,220.420956
-113.0,114,221.816154
-71.0,72,222.194066
-83.0,84,222.628582
-62.0,63,223.760661
-70.0,71,224.134095
-71.0,72,224.925176
-84.0,85,225.390043
-86.0,87,226.779581
-82.0,83,227.209278
-89.0,90,227.696488
-71.0,72,228.910468
-71.0,72,229.285838
-70.0,71,229.65404
-197.0,198,232.04493
-70.0,71,232.489313
-73.0,74,233.906741
-62.0,63,234.303159
-72.0,73,234.762334
-87.0,88,236.271976
-65.0,66,236.688818
-72.0,73,237.675295
-73.0,74,238.128225
-72.0,73,239.388136
-82.0,83,239.820371
-75.0,76,240.221482
-77.0,78,241.452646
-71.0,72,241.83541
-94.0,95,242.333572
-83.0,84,244.049936
-80.0,81,244.47734
-76.0,77,244.882911
-79.0,80,246.118411
-73.0,74,246.506725
-83.0,84,246.953818
-93.0,94,247.445211
-88.0,89,249.151919
-89.0,90,249.666374
-140.0,141,251.223693
-62.0,63,251.554947
-77.0,78,251.96563
-74.0,75,253.171339
-75.0,76,253.566911
-70.0,71,253.940527
-78.0,79,254.762276
-63.0,64,255.922741
-63.0,64,256.261495
-81.0,82,256.699177
-75.0,76,257.909819
-102.0,103,258.450804
-93.0,94,258.94717
-63.0,64,260.100623
-75.0,76,261.089222
-62.0,63,261.421396
-89.0,90,261.890817
-71.0,72,263.116623
-76.0,77,263.518443
-63.0,64,263.851908
-70.0,71,265.033386
-70.0,71,265.41186
-105.0,106,266.421464
-191.0,192,268.239833
-111.0,112,268.828939
-84.0,85,270.117661
-70.0,71,270.516819
-74.0,75,270.988193
-92.0,93,272.95739
-94.0,95,273.550486
-70.0,71,273.994703
-87.0,88,275.498103
-71.0,72,275.9468
-70.0,71,276.390902
-72.0,73,277.618874
-77.0,78,278.029006
-79.0,80,278.900836
-74.0,75,279.295591
-88.0,89,280.572556
-89.0,90,281.08256
-98.0,99,282.423546
-70.0,71,282.803834
-71.0,72,283.184521
-69.0,70,283.548882
-62.0,63,285.328978
-62.0,63,285.660565
-87.0,88,286.124298
-88.0,89,287.514381
-75.0,76,287.990095
-114.0,115,288.70942
-85.0,86,290.091097
-70.0,71,290.990968
-146.0,147,292.574009
-103.0,104,293.121235
-63.0,64,293.458228
-72.0,73,293.840181
-71.0,72,295.044042
-127.0,128,295.727814
-84.0,85,297.420171
-73.0,74,297.840832
-79.0,80,298.261519
-63.0,64,298.597549
-96.0,97,299.921874
-70.0,71,300.318591
-79.0,80,300.739839
-84.0,85,301.995953
-94.0,95,302.954241
-81.0,82,303.381239
-91.0,92,304.684542
-81.0,82,305.117246
-61.0,62,305.453868
-71.0,72,306.642755
-85.0,86,307.106842
-84.0,85,307.984759
-84.0,85,309.313135
-71.0,72,309.694784
-70.0,71,310.068645
-62.0,63,310.401022
-83.0,84,311.654361
-85.0,86,312.11
-84.0,85,312.557434
-77.0,78,314.222587
-75.0,76,314.61851
-62.0,63,314.954116
-63.0,64,316.109039
-85.0,86,316.554561
-79.0,80,316.969805
-91.0,92,318.297482
-92.0,93,318.785893
-75.0,76,319.717244
-71.0,72,320.097458
-88.0,89,321.387557
-125.0,126,322.048053
-70.0,71,323.236596
-86.0,87,323.692911
-70.0,71,324.062881
-70.0,71,324.433382
-63.0,64,326.155142
-61.0,62,326.478424
-80.0,81,326.897916
-62.0,63,328.040816
-90.0,91,328.518281
-70.0,71,328.890133
-92.0,93,330.243037
-70.0,71,330.614637
-88.0,89,331.508398
-86.0,87,332.770967
-70.0,71,333.138488
-70.0,71,333.504696
-84.0,85,333.942257
-63.0,64,335.085326
-75.0,76,335.479005
-78.0,79,335.887982
-146.0,147,337.928102
-70.0,71,338.293037
-62.0,63,338.619348
-71.0,72,339.810215
-73.0,74,340.240786
-71.0,72,340.612903
-76.0,77,341.817528
-62.0,63,342.143028
-69.0,70,342.976276
-86.0,87,343.424686
-63.0,64,344.562815
-90.0,91,345.033155
-70.0,71,345.412441
-71.0,72,346.599414
-176.0,177,347.515498
-75.0,76,349.309208
-63.0,64,349.642967
-63.0,64,349.975624
-74.0,75,350.370383
-62.0,63,351.573764
-82.0,83,352.001103
-72.0,73,352.391047
-83.0,84,352.823358
-76.0,77,354.510818
-63.0,64,354.860903
-69.0,70,355.224439
-71.0,72,356.407982
-73.0,74,356.79352
-69.0,70,357.158412
-70.0,71,357.530525
-70.0,71,358.738499
-70.0,71,359.122817
-89.0,90,360.025366
-112.0,113,361.43225
-80.0,81,361.878406
-73.0,74,362.2589
-109.0,110,363.633621
-84.0,85,364.073026
-86.0,87,364.522322
-85.0,86,366.200948
-76.0,77,366.598725
-78.0,79,367.005317
-74.0,75,368.19991
-91.0,92,368.671799
-69.0,70,369.031928
-63.0,64,370.170105
-70.0,71,370.538635
-70.0,71,371.459302
-70.0,71,371.85322
-70.0,71,373.019001
-71.0,72,373.392109
-71.0,72,373.764824
-71.0,72,374.942581
-98.0,99,375.45136
-63.0,64,375.802115
-71.0,72,376.167209
-81.0,82,377.917612
-88.0,89,378.384252
-70.0,71,378.74971
-71.0,72,379.9248
-74.0,75,380.317134
-62.0,63,380.6383
-69.0,70,381.798208
-63.0,64,382.126595
-92.0,93,383.120975
-73.0,74,383.498559
-85.0,86,384.748016
-62.0,63,385.074247
-86.0,87,385.531326
-69.0,70,386.753739
-69.0,70,387.136012
-75.0,76,387.529223
-188.0,189,389.774239
-95.0,96,390.282559
-86.0,87,391.561181
-62.0,63,391.893205
-63.0,64,392.228111
-69.0,70,392.595668
-88.0,89,393.915567
-82.0,83,394.775655
-74.0,75,395.233085
-63.0,64,396.575513
-76.0,77,397.058362
-71.0,72,397.51018
-75.0,76,398.890038
-70.0,71,399.255472
-86.0,87,399.702634
-105.0,106,401.449397
-75.0,76,401.839985
-63.0,64,402.169349
-70.0,71,402.535722
-82.0,83,403.748442
-93.0,94,404.229523
-70.0,71,404.624256
-63.0,64,405.753587
-71.0,72,406.502362
-63.0,64,406.833402
-61.0,62,407.150126
-79.0,80,408.35385
-77.0,78,408.756543
-71.0,72,409.155816
-62.0,63,409.481671
-70.0,71,410.639958
-70.0,71,411.016802
-75.0,76,411.820795
-71.0,72,412.981544
-106.0,107,413.529776
-71.0,72,413.911763
-287.0,288,416.238157
-70.0,71,417.794461
-73.0,74,418.188921
-94.0,95,418.694421
-93.0,94,419.964923
-74.0,75,420.373286
-77.0,78,420.809381
-69.0,70,421.964457
-70.0,71,422.332493
-73.0,74,423.173822
-86.0,87,424.409764
-71.0,72,424.781744
-82.0,83,425.264014
-70.0,71,425.628985
-62.0,63,426.741658
-82.0,83,427.165929
-111.0,112,427.743064
-105.0,106,429.495469
-64.0,65,429.82899
-87.0,88,430.282955
-71.0,72,431.491571
-69.0,70,431.855891
-82.0,83,432.283473
-64.0,65,433.407116
-82.0,83,433.828801
-145.0,146,434.968781
-71.0,72,436.180321
-109.0,110,436.857366
-61.0,62,437.1746
-69.0,70,438.341704
-69.0,70,438.699143
-73.0,74,439.081881
-94.0,95,440.945751
-70.0,71,441.389603
-76.0,77,441.836008
-89.0,90,443.111768
-230.0,231,444.316364
-92.0,93,445.987649
-62.0,63,446.318802
-63.0,64,446.665588
-97.0,98,448.142146
-63.0,64,448.539845
-93.0,94,449.128746
-84.0,85,450.558851
-62.0,63,450.89125
-63.0,64,451.222341
-62.0,63,451.936642
-73.0,74,453.103035
-75.0,76,453.491856
-71.0,72,453.862206
-79.0,80,455.122669
-73.0,74,455.514874
-63.0,64,455.853062
-99.0,100,457.208372
-63.0,64,457.99497
-69.0,70,458.373013
-86.0,87,458.837549
-88.0,89,460.09374
-64.0,65,460.431678
-74.0,75,460.819009
-62.0,63,461.931441
-83.0,84,462.365889
-71.0,72,462.731379
-70.0,71,463.548506
-76.0,77,464.730422
-62.0,63,465.054452
-70.0,71,465.427724
-75.0,76,466.606918
-70.0,71,466.984555
-70.0,71,467.353284
-71.0,72,467.74834
-70.0,71,469.331182
-63.0,64,469.658467
-63.0,64,469.990017
-81.0,82,470.414757
-89.0,90,471.686461
-75.0,76,472.076891
-70.0,71,472.441515
-73.0,74,473.605884
-76.0,77,474.004841
-63.0,64,474.727176
-74.0,75,475.925119
-71.0,72,476.296119
-71.0,72,476.665933
-88.0,89,477.128793
-63.0,64,478.276242
-69.0,70,478.6381
-71.0,72,479.011471
-71.0,72,480.559889
-87.0,88,481.013958
-70.0,71,481.385088
-71.0,72,481.756284
-71.0,72,482.916791
-95.0,96,483.412538
-71.0,72,483.783237
-76.0,77,484.964675
-70.0,71,485.700613
-117.0,118,486.324509
-71.0,72,487.510154
-103.0,104,488.04351
-72.0,73,488.419995
-71.0,72,489.575457
-70.0,71,489.987112
-74.0,75,490.385059
-71.0,72,491.134808
-66.0,67,492.26747
-71.0,72,492.645343
-81.0,82,493.080913
-63.0,64,494.258286
-72.0,73,494.639304
-62.0,63,494.96349
-63.0,64,495.299129
-69.0,70,496.451865
-70.0,71,497.228262
-62.0,63,497.5545
-79.0,80,497.965832
-70.0,71,499.119869
-70.0,71,499.482197
-77.0,78,499.885706
-72.0,73,501.040447
-63.0,64,501.370419
-64.0,65,501.70206
-70.0,71,502.504929
-90.0,91,503.755553
-70.0,71,504.117752
-85.0,86,504.555424
-71.0,72,505.767331
-71.0,72,506.139734
-72.0,73,506.521231
-88.0,89,507.768444
-70.0,71,508.677117
-63.0,64,509.034143
-76.0,77,509.451904
-63.0,64,510.601904
-70.0,71,510.976659
-71.0,72,511.356793
-70.0,71,511.719895
-64.0,65,512.835524
-78.0,79,513.235647
-89.0,90,514.081234
-63.0,64,515.197725
-71.0,72,515.578091
-63.0,64,515.926605
-90.0,91,517.232177
-62.0,63,517.557228
-78.0,79,517.967581
-74.0,75,518.356501
-62.0,63,519.874043
-71.0,72,520.249558
-61.0,62,520.56767
-93.0,94,521.831184
-62.0,63,522.154082
-75.0,76,522.539916
-72.0,73,522.918568
-62.0,63,524.029247
-81.0,82,524.448399
-75.0,76,525.384832
-101.0,102,526.713148
-64.0,65,527.086761
-71.0,72,527.460178
-87.0,88,527.915196
-74.0,75,529.112587
-70.0,71,529.481731
-83.0,84,529.916448
-94.0,95,531.632535
-81.0,82,532.059233
-71.0,72,532.429444
-71.0,72,533.751615
-63.0,64,534.15107
-125.0,126,534.921059
-61.0,62,536.040708
-70.0,71,536.786024
-62.0,63,537.108922
-72.0,73,537.481691
-70.0,71,538.692878
-71.0,72,539.061809
-62.0,63,539.386796
-70.0,71,540.568786
-92.0,93,541.044924
-82.0,83,541.465383
-76.0,77,543.008873
-72.0,73,543.379488
-114.0,115,543.965289
-67.0,68,545.1006
-94.0,95,545.587702
-79.0,80,545.995079
-63.0,64,546.31716
-63.0,64,547.444326
-70.0,71,548.189237
-63.0,64,548.514378
-71.0,72,549.663852
-88.0,89,550.1184
-77.0,78,550.517242
-71.0,72,550.885272
-73.0,74,552.051702
-73.0,74,552.432028
-86.0,87,553.283281
-91.0,92,554.556053
-72.0,73,554.931599
-94.0,95,555.42505
-62.0,63,556.535837
-76.0,77,556.930681
-63.0,64,557.259048
-86.0,87,558.552444
-62.0,63,559.232459
-63.0,64,559.561692
-74.0,75,559.945465
