#{"t_start": 1637834842.1710258, "env_id": "Acrobot-v1"}
r,l,t
-105.0,106,140.816057
-118.0,119,141.773729
-93.0,94,142.899839
-87.0,88,143.318916
-71.0,72,143.666647
-71.0,72,144.83374
-70.0,71,145.19088
-72.0,73,145.542376
-71.0,72,146.556755
-77.0,78,147.296953
-71.0,72,147.624554
-86.0,87,148.025499
-100.0,101,149.164002
-76.0,77,149.523734
-82.0,83,150.594304
-63.0,64,150.889203
-70.0,71,151.214797
-72.0,73,151.969562
-82.0,83,153.026417
-174.0,175,153.82994
-76.0,77,154.855218
-85.0,86,155.250966
-71.0,72,155.586925
-74.0,75,156.60949
-71.0,72,157.32252
-62.0,63,157.611203
-92.0,93,158.040104
-71.0,72,159.205266
-94.0,95,159.692066
-62.0,63,160.007554
-62.0,63,161.007224
-97.0,98,161.459085
-274.0,275,163.823784
-92.0,93,164.250663
-72.0,73,165.262012
-87.0,88,165.680375
-72.0,73,166.01637
-63.0,64,167.002123
-72.0,73,167.75872
-77.0,78,168.117254
-71.0,72,168.444677
-85.0,86,169.514509
-83.0,84,169.901352
-132.0,133,171.187512
-76.0,77,171.537401
-64.0,65,172.248511
-75.0,76,172.596309
-89.0,90,173.727035
-84.0,85,174.152029
-88.0,89,175.328441
-75.0,76,175.684143
-80.0,81,176.093318
-62.0,63,176.446285
-87.0,88,178.546974
-75.0,76,179.02037
-74.0,75,179.434616
-63.0,64,180.608031
-82.0,83,181.06958
-71.0,72,181.452054
-63.0,64,181.80337
-87.0,88,183.136196
-70.0,71,183.916265
-242.0,243,186.058279
-79.0,80,186.480426
-86.0,87,187.742516
-62.0,63,188.071505
-88.0,89,188.533043
-83.0,84,190.591288
-72.0,73,191.093603
-110.0,111,191.836061
-78.0,79,193.246492
-82.0,83,193.699228
-77.0,78,194.112931
-74.0,75,194.512635
-83.0,84,195.786402
-86.0,87,196.758792
-79.0,80,197.175795
-62.0,63,198.308229
-78.0,79,198.716812
-71.0,72,199.093981
-70.0,71,200.294605
-74.0,75,200.694525
-80.0,81,201.117187
-99.0,100,203.002734
-80.0,81,203.425643
-79.0,80,203.84206
-84.0,85,205.097341
-86.0,87,205.551872
-79.0,80,205.962814
-72.0,73,206.344145
-69.0,70,208.042377
-80.0,81,208.465368
-70.0,71,208.836485
-86.0,87,210.118036
-103.0,104,210.664551
-163.0,164,212.325024
-71.0,72,212.699823
-77.0,78,213.531864
-72.0,73,214.717701
-70.0,71,215.090749
-62.0,63,215.430441
-75.0,76,215.828331
-80.0,81,217.113567
-84.0,85,217.558203
-74.0,75,217.950721
-62.0,63,219.521291
-84.0,85,219.961415
-75.0,76,220.361631
-92.0,93,221.647322
-61.0,62,221.96982
-80.0,81,222.395921
-144.0,145,223.954515
-63.0,64,224.29183
-86.0,87,225.156387
-202.0,203,227.170743
-77.0,78,227.575953
-88.0,89,228.897649
-180.0,181,230.298089
-84.0,85,231.560513
-81.0,82,232.076966
-64.0,65,232.482414
-71.0,72,233.887102
-65.0,66,234.302413
-69.0,70,234.743083
-83.0,84,236.227629
-70.0,71,236.674994
-82.0,83,237.724237
-168.0,169,239.541023
-72.0,73,239.924395
-71.0,72,240.304713
-89.0,90,241.600555
-84.0,85,242.046812
-61.0,62,242.37319
-63.0,64,243.985878
-75.0,76,244.381392
-77.0,78,244.797201
-81.0,82,245.22955
-102.0,103,246.582033
-70.0,71,246.961665
-76.0,77,247.365223
-72.0,73,248.556218
-63.0,64,249.322835
-87.0,88,249.826422
-82.0,83,251.078316
-70.0,71,251.452288
-69.0,70,251.820991
-71.0,72,252.202296
-86.0,87,253.465833
-78.0,79,253.88037
-164.0,165,255.977773
-72.0,73,256.36851
-76.0,77,256.776483
-79.0,80,258.007599
-70.0,71,258.380924
-85.0,86,258.83513
-103.0,104,260.220104
-97.0,98,261.304607
-89.0,90,261.772546
-71.0,72,262.998136
-76.0,77,263.40055
-66.0,67,263.74942
-83.0,84,264.999284
-64.0,65,265.347619
-70.0,71,265.714364
-92.0,93,266.661943
-71.0,72,267.849042
-71.0,72,268.22757
-82.0,83,268.664037
-71.0,72,269.858052
-94.0,95,270.390551
-189.0,190,272.968583
-69.0,70,273.406449
-92.0,93,273.987744
-211.0,212,276.264268
-74.0,75,277.524688
-79.0,80,277.941853
-84.0,85,278.840451
-99.0,100,280.180524
-70.0,71,280.54957
-85.0,86,281.039032
-70.0,71,281.411625
-88.0,89,282.69872
-84.0,85,283.154868
-72.0,73,283.53477
-70.0,71,285.358853
-63.0,64,285.694691
-89.0,90,286.16955
-63.0,64,287.414192
-99.0,100,288.039145
-79.0,80,288.537758
-71.0,72,289.87201
-75.0,76,290.269543
-63.0,64,291.137805
-121.0,122,292.588723
-69.0,70,292.955954
-71.0,72,293.333995
-73.0,74,293.722707
-87.0,88,295.010275
-89.0,90,295.492655
-63.0,64,296.221927
-74.0,75,297.471962
-82.0,83,297.938854
-71.0,72,298.31686
-102.0,103,299.673024
-71.0,72,300.051212
-96.0,97,300.585213
-70.0,71,301.768797
-99.0,100,302.742419
-144.0,145,304.328097
-62.0,63,304.660488
-71.0,72,305.039101
-70.0,71,305.424658
-75.0,76,306.635465
-83.0,84,307.089193
-118.0,119,308.15083
-115.0,116,309.639084
-81.0,82,310.073362
-73.0,74,310.462836
-71.0,72,311.653327
-64.0,65,311.997971
-73.0,74,312.385905
-62.0,63,313.525726
-91.0,92,314.455652
-71.0,72,314.833001
-70.0,71,315.209856
-63.0,64,316.362378
-79.0,80,316.776727
-83.0,84,317.211362
-62.0,63,318.390063
-75.0,76,318.788755
-125.0,126,319.984008
-88.0,89,321.272445
-87.0,88,321.733783
-70.0,71,322.111454
-88.0,89,323.39102
-73.0,74,323.778695
-69.0,70,324.142846
-62.0,63,325.286932
-90.0,91,326.334988
-75.0,76,326.728514
-74.0,75,327.118557
-75.0,76,328.332186
-63.0,64,328.666162
-70.0,71,329.040232
-89.0,90,330.376519
-71.0,72,330.752182
-108.0,109,331.75734
-70.0,71,332.930702
-63.0,64,333.258822
-70.0,71,333.626763
-71.0,72,333.99752
-179.0,180,335.73693
-69.0,70,336.100005
-62.0,63,337.709632
-89.0,90,338.170142
-84.0,85,338.612052
-62.0,63,339.756765
-71.0,72,340.177174
-69.0,70,340.538137
-71.0,72,340.912733
-89.0,90,342.182679
-87.0,88,343.106677
-74.0,75,343.492991
-94.0,95,344.790627
-69.0,70,345.157277
-94.0,95,345.654236
-63.0,64,346.80572
-76.0,77,347.204747
-143.0,144,349.351401
-74.0,75,349.74023
-86.0,87,350.193646
-92.0,93,351.556229
-70.0,71,351.922762
-75.0,76,352.326509
-77.0,78,352.728238
-160.0,161,354.868621
-63.0,64,355.200436
-81.0,82,356.437089
-83.0,84,356.875902
-73.0,74,357.259977
-79.0,80,358.512071
-87.0,88,358.989472
-84.0,85,359.862495
-70.0,71,361.054903
-86.0,87,361.507559
-63.0,64,361.865549
-76.0,77,362.261518
-64.0,65,363.406828
-65.0,66,363.743489
-88.0,89,364.205564
-73.0,74,365.398007
-75.0,76,366.214783
-75.0,76,366.60725
-183.0,184,368.36067
-88.0,89,368.816844
-66.0,67,369.162405
-80.0,81,370.393302
-70.0,71,370.757036
-75.0,76,371.730028
-104.0,105,373.073457
-63.0,64,373.405103
-64.0,65,373.74301
-81.0,82,374.971581
-95.0,96,375.464372
-73.0,74,375.867496
-70.0,71,377.491585
-87.0,88,378.014955
-87.0,88,378.471611
-76.0,77,379.669354
-70.0,71,380.036022
-70.0,71,380.407586
-88.0,89,380.863389
-122.0,123,382.299559
-71.0,72,383.179638
-75.0,76,383.569399
-92.0,93,384.854199
-86.0,87,385.313737
-94.0,95,386.646523
-70.0,71,387.048051
-80.0,81,387.471083
-71.0,72,388.29673
-62.0,63,389.434333
-70.0,71,389.804524
-88.0,89,390.275968
-74.0,75,391.491207
-73.0,74,391.880785
-71.0,72,392.257251
-87.0,88,393.574418
-69.0,70,393.9401
-70.0,71,394.737251
-86.0,87,395.264976
-70.0,71,396.650569
-61.0,62,397.039356
-87.0,88,397.589636
-129.0,130,399.232123
-94.0,95,399.720935
-91.0,92,401.394619
-76.0,77,401.790737
-76.0,77,402.18791
-110.0,111,403.547163
-71.0,72,403.915147
-62.0,63,404.238155
-70.0,71,404.631787
-70.0,71,405.796531
-71.0,72,406.546827
-63.0,64,406.877871
-85.0,86,407.320585
-63.0,64,408.438905
-81.0,82,408.866562
-76.0,77,409.286794
-62.0,63,410.404119
-62.0,63,410.731736
-76.0,77,411.138999
-69.0,70,411.915754
-62.0,63,413.026007
-88.0,89,413.482382
-70.0,71,413.849487
-88.0,89,415.145646
-70.0,71,415.520665
-62.0,63,415.848531
-61.0,62,416.170496
-85.0,86,417.803088
-63.0,64,418.144676
-70.0,71,418.525072
-84.0,85,419.753566
-71.0,72,420.127333
-80.0,81,420.593255
-64.0,65,420.931027
-92.0,93,422.203211
-76.0,77,423.064453
-70.0,71,423.427739
-63.0,64,424.549018
-96.0,97,425.086507
-72.0,73,425.480395
-76.0,77,426.663432
-84.0,85,427.098001
-71.0,72,427.470539
-72.0,73,429.054055
-62.0,63,429.376643
-79.0,80,429.785019
-90.0,91,430.254282
-74.0,75,431.478944
-75.0,76,431.874603
-72.0,73,432.246417
-64.0,65,433.375191
-82.0,83,433.79543
-63.0,64,434.516538
-75.0,76,434.905965
-75.0,76,436.13689
-82.0,83,436.64189
-71.0,72,437.044966
-75.0,76,438.240651
-71.0,72,438.610698
-62.0,63,438.934437
-105.0,106,440.837562
-70.0,71,441.2832
-63.0,64,441.678264
-63.0,64,442.007244
-74.0,75,443.212036
-63.0,64,443.543669
-62.0,63,443.874325
-63.0,64,444.205018
-80.0,81,445.428387
-70.0,71,446.18335
-72.0,73,446.565533
-82.0,83,447.94782
-70.0,71,448.390824
-78.0,79,448.881868
-74.0,75,449.354807
-71.0,72,450.677976
-87.0,88,451.138672
-71.0,72,451.89836
-70.0,71,453.050361
-89.0,90,453.511191
-63.0,64,453.837263
-192.0,193,455.695028
-155.0,156,457.35519
-62.0,63,458.133136
-62.0,63,458.473649
-62.0,63,458.806706
-63.0,64,459.935485
-72.0,73,460.315681
-70.0,71,460.681706
-315.0,316,463.545813
-62.0,63,464.657755
-69.0,70,465.016674
-71.0,72,465.394276
-74.0,75,465.778389
-92.0,93,467.056647
-62.0,63,467.394298
-62.0,63,467.73569
-75.0,76,469.344728
-63.0,64,469.672656
-75.0,76,470.065209
-60.0,61,470.380773
-99.0,100,471.704624
-109.0,110,472.269835
-93.0,94,473.537864
-75.0,76,473.930129
-62.0,63,474.645651
-70.0,71,475.02309
-94.0,95,476.315632
-88.0,89,476.774033
-71.0,72,477.147645
-73.0,74,478.349404
-85.0,86,478.791333
-63.0,64,479.12554
-80.0,81,480.716575
-71.0,72,481.089616
-75.0,76,481.485359
-63.0,64,481.81637
-63.0,64,482.935903
-76.0,77,483.333125
-81.0,82,483.75448
-63.0,64,484.870507
-62.0,63,485.196604
-74.0,75,485.953707
-88.0,89,486.428735
-75.0,76,487.631752
-62.0,63,487.954875
-71.0,72,488.325152
-71.0,72,489.482043
-62.0,63,489.804428
-62.0,63,490.185944
-63.0,64,490.518248
-85.0,86,492.129032
-84.0,85,492.570275
-70.0,71,492.947777
-81.0,82,494.220915
-63.0,64,494.554744
-88.0,89,495.012453
-72.0,73,495.396108
-87.0,88,497.051423
-71.0,72,497.424477
-72.0,73,497.801401
-70.0,71,498.951383
-70.0,71,499.315829
-84.0,85,499.753906
-72.0,73,500.911835
-97.0,98,501.414138
-63.0,64,501.741538
-63.0,64,502.508382
-63.0,64,503.619671
-71.0,72,503.987181
-63.0,64,504.313504
-86.0,87,505.599053
-63.0,64,505.930836
-71.0,72,506.303917
-75.0,76,506.698088
-62.0,63,507.818705
-76.0,77,508.760432
-94.0,95,509.287247
-76.0,77,510.504329
-83.0,84,510.947434
-71.0,72,511.329384
-70.0,71,511.692316
-84.0,85,512.910072
-72.0,73,513.280076
-82.0,83,514.089509
-70.0,71,515.240814
-76.0,77,515.649471
-63.0,64,516.008674
-74.0,75,517.219741
-71.0,72,517.59165
-117.0,118,518.204716
-75.0,76,519.786785
-70.0,71,520.159139
-70.0,71,520.524834
-71.0,72,520.892161
-71.0,72,522.043417
-81.0,82,522.461634
-62.0,63,522.784896
-85.0,86,524.017188
-70.0,71,524.381404
-84.0,85,525.360531
-63.0,64,525.691876
-99.0,100,527.04684
-63.0,64,527.3786
-62.0,63,527.704948
-63.0,64,528.844535
-70.0,71,529.213888
-71.0,72,529.587174
-63.0,64,529.919328
-164.0,165,531.998509
-71.0,72,532.371738
-70.0,71,533.676363
-76.0,77,534.156447
-63.0,64,534.553787
-63.0,64,534.934746
-88.0,89,536.193757
-72.0,73,536.948583
-72.0,73,537.316921
-78.0,79,538.576288
-63.0,64,538.903229
-83.0,84,539.334471
-94.0,95,540.638565
-71.0,72,541.005242
-87.0,88,541.452798
-62.0,63,542.136069
-80.0,81,543.337014
-79.0,80,543.742128
-93.0,94,544.22367
-63.0,64,545.342704
-76.0,77,545.732276
-84.0,85,546.165101
-78.0,79,547.353549
-79.0,80,548.156651
-63.0,64,548.481174
-70.0,71,548.842933
-86.0,87,550.069941
-63.0,64,550.398836
-63.0,64,550.724613
-74.0,75,551.895786
-72.0,73,552.270297
-85.0,86,553.117074
-63.0,64,553.449258
-108.0,109,554.804063
-186.0,187,556.559192
-63.0,64,556.887599
-94.0,95,557.374369
-71.0,72,558.590625
-62.0,63,559.2728
-62.0,63,559.596328
-71.0,72,559.96424
