#{"t_start": 1637834842.1794796, "env_id": "Acrobot-v1"}
r,l,t
-91.0,92,136.086172
-127.0,128,137.033236
-79.0,80,138.143867
-132.0,133,138.801723
-77.0,78,139.194494
-71.0,72,140.391769
-75.0,76,140.743964
-91.0,92,141.168202
-70.0,71,142.588863
-71.0,72,142.932735
-63.0,64,143.235362
-72.0,73,143.588284
-71.0,72,144.752625
-62.0,63,145.066935
-133.0,134,145.716217
-81.0,82,146.76982
-63.0,64,147.444646
-91.0,92,147.866956
-74.0,75,148.887547
-81.0,82,149.26309
-72.0,73,149.603311
-71.0,72,150.624043
-306.0,307,153.12938
-87.0,88,153.532511
-81.0,82,153.910585
-83.0,84,154.967348
-79.0,80,155.34273
-78.0,79,155.702327
-82.0,83,156.762713
-106.0,107,157.636449
-92.0,93,158.067481
-90.0,91,159.33937
-72.0,73,159.705042
-163.0,164,161.193474
-71.0,72,161.525137
-73.0,74,162.243309
-70.0,71,163.293129
-75.0,76,163.642084
-500.0,500,167.742343
-63.0,64,168.036371
-88.0,89,168.442164
-81.0,82,169.493499
-80.0,81,169.866392
-88.0,89,170.277588
-90.0,91,171.3669
-74.0,75,172.121255
-62.0,63,172.411149
-70.0,71,173.453871
-75.0,76,173.804319
-118.0,119,174.392549
-63.0,64,175.449383
-70.0,71,175.781476
-88.0,89,176.272553
-79.0,80,178.320899
-71.0,72,178.705975
-78.0,79,179.197337
-71.0,72,179.591568
-130.0,131,181.145153
-71.0,72,181.53776
-69.0,70,181.90339
-77.0,78,183.186265
-75.0,76,183.992265
-69.0,70,184.356314
-64.0,65,185.509946
-76.0,77,185.972597
-86.0,87,186.43204
-63.0,64,187.575534
-98.0,99,188.091805
-75.0,76,188.484198
-77.0,78,189.439408
-84.0,85,191.072502
-78.0,79,191.619675
-70.0,71,192.044356
-70.0,71,193.400747
-63.0,64,193.744539
-145.0,146,195.354177
-80.0,81,195.779524
-61.0,62,196.617966
-88.0,89,197.086438
-84.0,85,198.332776
-77.0,78,198.735998
-86.0,87,199.190339
-71.0,72,200.411114
-62.0,63,200.733721
-62.0,63,201.063208
-92.0,93,202.913345
-63.0,64,203.248382
-71.0,72,203.622555
-78.0,79,204.033215
-79.0,80,205.258887
-74.0,75,205.651791
-81.0,82,206.07525
-70.0,71,207.30944
-70.0,71,208.153237
-71.0,72,208.527257
-72.0,73,208.909342
-79.0,80,210.152442
-79.0,80,210.572173
-87.0,88,211.033589
-108.0,109,212.407506
-78.0,79,212.819631
-83.0,84,213.681487
-70.0,71,214.857768
-62.0,63,215.186429
-62.0,63,215.528424
-63.0,64,215.863366
-63.0,64,217.058402
-76.0,77,217.462955
-70.0,71,217.836417
-92.0,93,219.560621
-74.0,75,219.948549
-63.0,64,220.287509
-89.0,90,221.555806
-70.0,71,221.926254
-89.0,90,222.398907
-61.0,62,222.719082
-63.0,64,223.858022
-103.0,104,224.815611
-71.0,72,225.190911
-82.0,83,226.580932
-117.0,118,227.194946
-87.0,88,227.669377
-98.0,99,229.024601
-70.0,71,229.395481
-62.0,63,229.723073
-82.0,83,231.423534
-83.0,84,231.938305
-63.0,64,232.338139
-82.0,83,233.811079
-71.0,72,234.263909
-93.0,94,234.856719
-84.0,85,236.348016
-71.0,72,236.80101
-73.0,74,237.794032
-87.0,88,239.173377
-65.0,66,239.518777
-63.0,64,239.85346
-72.0,73,240.239195
-70.0,71,241.433013
-71.0,72,241.816018
-92.0,93,242.302602
-61.0,62,243.084317
-79.0,80,244.323264
-87.0,88,244.790423
-73.0,74,245.181345
-70.0,71,246.367829
-81.0,82,246.798508
-70.0,71,247.174971
-77.0,78,248.392018
-70.0,71,249.194255
-62.0,63,249.56908
-87.0,88,250.029499
-71.0,72,251.22445
-75.0,76,251.623657
-88.0,89,252.094496
-138.0,139,253.629898
-70.0,71,254.00551
-63.0,64,254.747852
-72.0,73,255.955042
-88.0,89,256.431483
-62.0,63,256.763874
-70.0,71,257.947482
-78.0,79,258.362575
-70.0,71,258.73904
-93.0,94,260.043951
-81.0,82,261.069652
-187.0,188,262.901849
-89.0,90,263.373057
-90.0,91,263.84771
-70.0,71,265.030144
-70.0,71,265.408128
-63.0,64,266.19349
-72.0,73,266.583019
-75.0,76,267.788767
-63.0,64,268.125802
-73.0,74,268.51454
-78.0,79,269.738619
-83.0,84,270.214009
-76.0,77,270.671752
-59.0,60,271.049975
-75.0,76,272.912423
-88.0,89,273.468031
-75.0,76,273.9438
-70.0,71,275.341259
-81.0,82,275.852191
-91.0,92,276.426747
-124.0,125,277.919226
-98.0,99,278.891623
-91.0,92,280.189097
-78.0,79,280.602303
-62.0,63,280.958193
-71.0,72,281.346887
-142.0,143,282.929122
-63.0,64,283.264344
-73.0,74,285.091744
-71.0,72,285.479151
-82.0,83,285.914345
-71.0,72,286.29317
-80.0,81,287.670355
-62.0,63,288.064267
-62.0,63,288.456491
-63.0,64,288.859637
-140.0,141,291.029022
-71.0,72,291.40904
-71.0,72,292.596855
-93.0,94,293.091737
-63.0,64,293.426578
-88.0,89,294.710708
-79.0,80,295.141398
-84.0,85,295.595925
-70.0,71,296.390873
-71.0,72,297.604881
-81.0,82,298.057098
-70.0,71,298.433995
-75.0,76,299.643543
-79.0,80,300.067742
-82.0,83,300.525547
-70.0,71,301.708516
-88.0,89,302.62315
-77.0,78,303.044302
-87.0,88,304.321153
-93.0,94,304.817247
-79.0,80,305.241549
-79.0,80,306.48319
-71.0,72,306.870675
-102.0,103,307.406907
-62.0,63,308.181406
-95.0,96,309.563416
-83.0,84,310.008937
-87.0,88,311.284217
-86.0,87,311.743311
-73.0,74,312.131643
-71.0,72,312.511729
-92.0,93,314.255449
-70.0,71,314.624409
-79.0,80,315.047232
-72.0,73,316.248635
-63.0,64,316.582051
-77.0,78,316.986027
-73.0,74,317.369897
-60.0,61,318.53966
-94.0,95,319.571598
-88.0,89,320.039431
-77.0,78,321.272005
-84.0,85,321.716501
-173.0,174,323.447829
-72.0,73,323.829241
-70.0,71,324.197677
-249.0,250,326.88831
-84.0,85,328.149306
-70.0,71,328.520084
-86.0,87,328.976197
-87.0,88,330.301958
-70.0,71,330.672426
-71.0,72,331.477646
-91.0,92,332.768362
-77.0,78,333.170624
-92.0,93,333.650245
-70.0,71,334.017101
-61.0,62,335.145019
-92.0,93,335.62708
-114.0,115,337.507902
-62.0,63,337.828805
-74.0,75,338.217467
-87.0,88,338.672048
-104.0,105,340.073935
-82.0,83,340.511124
-70.0,71,340.878653
-87.0,88,342.140294
-87.0,88,343.064599
-97.0,98,343.567639
-89.0,90,344.841145
-87.0,88,345.306962
-71.0,72,345.677869
-69.0,70,346.861799
-70.0,71,347.229266
-73.0,74,347.609334
-105.0,106,349.562223
-74.0,75,349.951267
-61.0,62,350.278398
-71.0,72,351.529472
-70.0,71,351.894842
-63.0,64,352.222647
-63.0,64,352.568704
-62.0,63,353.703949
-62.0,63,354.509867
-72.0,73,354.904669
-62.0,63,355.230003
-81.0,82,356.466194
-62.0,63,356.794644
-62.0,63,357.122843
-71.0,72,357.500433
-84.0,85,358.783946
-74.0,75,359.184797
-70.0,71,359.989324
-73.0,74,361.195094
-72.0,73,361.573675
-73.0,74,361.979947
-71.0,72,362.352016
-70.0,71,363.527157
-80.0,81,363.944791
-62.0,63,364.270683
-73.0,74,365.463938
-61.0,62,366.207736
-75.0,76,366.600281
-70.0,71,366.966425
-70.0,71,368.139171
-70.0,71,368.503399
-71.0,72,368.873244
-109.0,110,370.250505
-71.0,72,370.620787
-74.0,75,371.584406
-71.0,72,372.760663
-82.0,83,373.191571
-63.0,64,373.523269
-83.0,84,373.961282
-118.0,119,375.378248
-94.0,95,375.885432
-71.0,72,377.515648
-236.0,237,378.808308
-64.0,65,379.946042
-82.0,83,380.379955
-63.0,64,380.706476
-70.0,71,381.871136
-104.0,105,382.923036
-72.0,73,383.301001
-110.0,111,384.676252
-85.0,86,385.121626
-88.0,89,385.58814
-92.0,93,386.94874
-84.0,85,387.391089
-71.0,72,387.765592
-88.0,89,389.492139
-96.0,97,389.995583
-69.0,70,390.36853
-75.0,76,391.589025
-71.0,72,391.967976
-70.0,71,392.342421
-70.0,71,393.567662
-76.0,77,393.970569
-71.0,72,394.771563
-72.0,73,395.219571
-71.0,72,396.612222
-71.0,72,397.064145
-87.0,88,397.614639
-82.0,83,399.008658
-62.0,63,399.336593
-70.0,71,399.699264
-70.0,71,400.471247
-70.0,71,401.630233
-62.0,63,401.953235
-63.0,64,402.284881
-80.0,81,402.70206
-62.0,63,403.810872
-116.0,117,404.429674
-79.0,80,405.652018
-378.0,379,408.774794
-71.0,72,409.172234
-76.0,77,410.36054
-63.0,64,410.692681
-89.0,90,411.580142
-72.0,73,411.961662
-91.0,92,413.219593
-102.0,103,413.745924
-63.0,64,414.114427
-74.0,75,415.308606
-63.0,64,415.642244
-70.0,71,416.01185
-62.0,63,417.131199
-70.0,71,417.897887
-85.0,86,418.359173
-70.0,71,418.732744
-79.0,80,419.931257
-73.0,74,420.327838
-104.0,105,420.909036
-76.0,77,422.101473
-62.0,63,422.426226
-75.0,76,423.276242
-76.0,77,424.464189
-63.0,64,424.794301
-74.0,75,425.234442
-71.0,72,425.604851
-69.0,70,426.752664
-71.0,72,427.121825
-62.0,63,427.447436
-71.0,72,428.232971
-80.0,81,429.440435
-70.0,71,429.803767
-63.0,64,430.134227
-93.0,94,431.456092
-71.0,72,431.832185
-73.0,74,432.208459
-70.0,71,433.368167
-83.0,84,433.794267
-86.0,87,434.632463
-63.0,64,434.960335
-71.0,72,436.174328
-82.0,83,436.684276
-62.0,63,437.032775
-70.0,71,438.202817
-70.0,71,438.568124
-61.0,62,438.88608
-81.0,82,439.690455
-70.0,71,441.077144
-85.0,86,441.612705
-62.0,63,441.944257
-71.0,72,443.127809
-63.0,64,443.462834
-63.0,64,443.796936
-73.0,74,444.182635
-70.0,71,445.355738
-71.0,72,446.114094
-151.0,152,447.841053
-74.0,75,448.30944
-97.0,98,448.921028
-70.0,71,449.36806
-107.0,108,450.877086
-73.0,74,451.26043
-75.0,76,452.041386
-82.0,83,453.251341
-70.0,71,453.616867
-88.0,89,454.079776
-93.0,94,455.415899
-74.0,75,455.811066
-62.0,63,456.141277
-70.0,71,457.353607
-72.0,73,458.185338
-79.0,80,458.614197
-70.0,71,458.986748
-92.0,93,460.263822
-70.0,71,460.633535
-71.0,72,461.007242
-71.0,72,462.163702
-62.0,63,462.489106
-71.0,72,463.307844
-88.0,89,464.554278
-70.0,71,464.918332
-82.0,83,465.351198
-120.0,121,466.763604
-71.0,72,467.145189
-122.0,123,467.806417
-63.0,64,469.353057
-75.0,76,469.741397
-74.0,75,470.131322
-83.0,84,471.368782
-79.0,80,471.78612
-71.0,72,472.154277
-94.0,95,473.429412
-234.0,235,475.042759
-71.0,72,476.212547
-63.0,64,476.543375
-86.0,87,476.995871
-70.0,71,478.165828
-71.0,72,478.551285
-76.0,77,478.950408
-63.0,64,479.280803
-62.0,63,480.781246
-70.0,71,481.149775
-71.0,72,481.525566
-69.0,70,482.675193
-79.0,80,483.089473
-94.0,95,483.577021
-63.0,64,483.906424
-132.0,133,485.747832
-71.0,72,486.128892
-71.0,72,487.323879
-154.0,155,488.116254
-70.0,71,488.480453
-70.0,71,489.633639
-64.0,65,490.024344
-71.0,72,490.39544
-71.0,72,491.940506
-93.0,94,492.422453
-70.0,71,492.796434
-62.0,63,493.131172
-73.0,74,494.362307
-84.0,85,494.801337
-62.0,63,495.128681
-62.0,63,496.248423
-81.0,82,497.081127
-89.0,90,497.545321
-71.0,72,497.916542
-63.0,64,499.031626
-70.0,71,499.395247
-70.0,71,499.763298
-70.0,71,500.909652
-70.0,71,501.273587
-88.0,89,501.729407
-72.0,73,502.541113
-74.0,75,503.710339
-82.0,83,504.13421
-75.0,76,504.520356
-63.0,64,505.689626
-63.0,64,506.021156
-62.0,63,506.349993
-63.0,64,506.680524
-70.0,71,507.843037
-79.0,80,508.806246
-62.0,63,509.153658
-72.0,73,509.541778
-63.0,64,510.693073
-84.0,85,511.141468
-77.0,78,511.549248
-149.0,150,513.095881
-71.0,72,513.847698
-73.0,74,515.012596
-75.0,76,515.411637
-70.0,71,515.782506
-62.0,63,516.136781
-62.0,63,517.285822
-73.0,74,517.667622
-98.0,99,518.181364
-65.0,66,519.319708
-63.0,64,520.047467
-74.0,75,520.435954
-78.0,79,520.839271
-92.0,93,522.099169
-80.0,81,522.510015
-87.0,88,522.964865
-73.0,74,524.134037
-74.0,75,524.516392
-70.0,71,525.426793
-71.0,72,526.601171
-70.0,71,527.001099
-71.0,72,527.37692
-69.0,70,527.73904
-70.0,71,528.916571
-85.0,86,529.364154
-91.0,92,529.840597
-63.0,64,531.398178
-71.0,72,531.767223
-70.0,71,532.136914
-76.0,77,532.53464
-94.0,95,534.025787
-82.0,83,534.540532
-104.0,105,535.936491
-63.0,64,536.26396
-88.0,89,537.100291
-64.0,65,537.430638
-63.0,64,538.609009
-92.0,93,539.086779
-70.0,71,539.447391
-70.0,71,540.632428
-64.0,65,540.9636
-63.0,64,541.287024
-75.0,76,542.038508
-71.0,72,543.193262
-92.0,93,543.664385
-73.0,74,544.041914
-62.0,63,545.153432
-94.0,95,545.639591
-81.0,82,546.0568
-71.0,72,547.2024
-158.0,159,548.414485
-92.0,93,549.670047
-63.0,64,549.993852
-81.0,82,550.417502
-70.0,71,550.778849
-63.0,64,551.895024
-72.0,73,552.268188
-101.0,102,553.19712
-63.0,64,554.327342
-94.0,95,554.813661
-119.0,120,555.436962
-86.0,87,556.671614
-126.0,127,557.320892
-85.0,86,558.609385
-63.0,64,559.296842
-70.0,71,559.659373
-93.0,94,560.144377
