#{"t_start": 1637834842.1839871, "env_id": "Acrobot-v1"}
r,l,t
-85.0,86,445.459302
-69.0,70,446.208877
-62.0,63,446.538168
-71.0,72,447.850277
-63.0,64,448.250599
-62.0,63,448.640564
-81.0,82,449.156254
-78.0,79,450.54597
-71.0,72,450.92682
-70.0,71,451.293563
-74.0,75,452.859289
-85.0,86,453.295371
-85.0,86,453.734192
-71.0,72,454.114269
-77.0,78,455.365583
-63.0,64,455.701055
-69.0,70,456.070053
-63.0,64,457.239035
-71.0,72,458.069817
-71.0,72,458.457355
-79.0,80,458.880578
-86.0,87,460.126482
-74.0,75,460.515937
-63.0,64,460.848103
-63.0,64,461.964247
-62.0,63,462.291574
-80.0,81,462.703003
-86.0,87,463.602796
-89.0,90,464.850402
-62.0,63,465.175192
-86.0,87,465.629187
-71.0,72,466.791633
-122.0,123,467.45453
-63.0,64,467.792603
-70.0,71,469.375218
-62.0,63,469.697308
-62.0,63,470.022317
-63.0,64,470.354142
-70.0,71,471.526316
-63.0,64,471.86151
-76.0,77,472.253562
-71.0,72,473.410251
-93.0,94,473.893402
-81.0,82,474.709016
-78.0,79,475.927069
-62.0,63,476.24961
-70.0,71,476.615154
-63.0,64,476.949926
-76.0,77,478.150058
-71.0,72,478.536777
-85.0,86,478.983357
-75.0,76,480.552407
-62.0,63,480.877352
-81.0,82,481.303032
-87.0,88,481.75905
-92.0,93,483.027858
-77.0,78,483.431172
-62.0,63,483.75468
-62.0,63,484.864753
-83.0,84,485.667218
-73.0,74,486.056043
-62.0,63,486.392642
-87.0,88,487.656879
-72.0,73,488.031376
-63.0,64,488.360806
-71.0,72,489.516559
-74.0,75,489.936272
-72.0,73,490.336009
-71.0,72,491.086005
-72.0,73,492.249901
-84.0,85,492.697263
-70.0,71,493.074093
-74.0,75,494.310515
-62.0,63,494.635454
-71.0,72,495.006835
-75.0,76,495.406953
-92.0,93,497.0884
-84.0,85,497.526857
-71.0,72,497.897432
-92.0,93,499.163313
-63.0,64,499.489923
-63.0,64,499.822113
-70.0,71,500.966847
-81.0,82,501.387732
-93.0,94,502.308022
-94.0,95,503.578755
-71.0,72,503.945918
-63.0,64,504.270892
-81.0,82,505.532003
-63.0,64,505.864179
-78.0,79,506.27177
-63.0,64,506.605838
-92.0,93,508.401966
-71.0,72,508.802769
-62.0,63,509.149965
-71.0,72,509.532824
-86.0,87,510.805301
-71.0,72,511.185422
-70.0,71,511.556627
-113.0,114,512.920414
-73.0,74,513.681071
-127.0,128,515.124786
-70.0,71,515.497538
-74.0,75,515.902876
-89.0,90,517.203149
-74.0,75,517.591618
-62.0,63,517.917701
-63.0,64,518.249914
-74.0,75,519.830139
-71.0,72,520.205102
-63.0,64,520.534482
-89.0,90,521.776818
-70.0,71,522.140594
-71.0,72,522.506264
-62.0,63,522.834311
-81.0,82,524.042013
-62.0,63,524.365605
-71.0,72,525.274011
-70.0,71,525.645137
-65.0,66,526.788589
-70.0,71,527.19102
-82.0,83,527.622307
-74.0,75,528.81904
-63.0,64,529.152243
-123.0,124,529.795075
-70.0,71,531.389532
-75.0,76,531.779121
-62.0,63,532.108217
-91.0,92,532.581949
-63.0,64,533.892019
-87.0,88,534.438497
-73.0,74,534.888431
-71.0,72,536.062598
-71.0,72,536.808641
-71.0,72,537.175132
-93.0,94,538.508808
-96.0,97,539.003003
-83.0,84,539.433925
-86.0,87,540.701503
-63.0,64,541.027262
-80.0,81,541.437121
-72.0,73,542.170342
-63.0,64,543.286424
-62.0,63,543.60539
-63.0,64,543.932051
-71.0,72,545.088135
-62.0,63,545.41215
-63.0,64,545.735759
-71.0,72,546.103439
-72.0,73,547.255144
-61.0,62,547.969431
-71.0,72,548.338479
-63.0,64,548.662947
-86.0,87,549.888645
-71.0,72,550.258251
-84.0,85,550.693157
-86.0,87,551.927126
-71.0,72,552.296751
-71.0,72,553.070726
-72.0,73,553.448667
-93.0,94,554.726273
-89.0,90,555.194026
-116.0,117,556.584462
-70.0,71,556.947948
-85.0,86,557.390909
-92.0,93,559.073232
-71.0,72,559.442122
-87.0,88,559.891309
